nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Ghoulam,D,Ds;E,NAP,5,6.0,5.9,0,0,0,0,0,1,0,2021-22
Kjaer,D,Dc,MIL,10,6.2,5.9,0,0,0,0,0,2,0,2021-22
Bellanova,D,Dd;E,CAG,31,5.82,5.9,1,0,0,0,1,3,0,2021-22
Kasius,D,Dd;E,BOL,5,5.9,5.9,0,0,0,0,0,0,0,2021-22
Grassi,C,C,CAG,28,5.95,5.88,0,0,0,0,1,4,1,2021-22
Rugani,D,Dc,JUV,12,5.96,5.88,0,0,0,0,0,2,0,2021-22
Jajalo,C,M;C,UDI,12,5.88,5.88,0,0,0,0,1,2,0,2021-22
Maitland-Niles,D,Dd;E,ROM,8,5.88,5.88,0,0,0,0,0,0,0,2021-22
Hongla,C,M;C,VER,13,5.77,5.88,1,0,0,0,0,3,0,2021-22
Busio,C,C,VEN,28,5.88,5.88,1,0,0,0,1,8,0,2021-22
Vasquez,D,Dc,GEN,28,5.89,5.88,1,0,0,0,0,7,0,2021-22
Basic,C,M;C,LAZ,20,5.85,5.88,0,0,0,0,2,3,0,2021-22
Haps,D,Ds;E,VEN,25,5.84,5.88,1,0,0,0,1,6,0,2021-22
Obert,D,Dc,CAG,4,5.88,5.88,0,0,0,0,0,0,0,2021-22
Soriano,C,T,BOL,35,5.87,5.87,0,0,0,0,4,4,2,2021-22
Ceccaroni,D,Ds;Dc,VEN,35,5.8,5.87,2,0,0,0,1,7,1,2021-22
Bessa,C,C;T,VER,18,5.78,5.86,1,0,0,0,1,3,1,2021-22
Walace,C,M,UDI,35,5.89,5.86,1,0,0,0,0,6,1,2021-22
Lovato,D,Dc,CAG,21,5.98,5.86,0,0,0,0,0,5,0,2021-22
Ayhan,D,Dd;Dc,SAS,18,5.81,5.86,1,0,0,0,0,2,1,2021-22
Caceres,D,Dd;Ds;Dc,CAG,13,5.73,5.85,1,0,0,0,1,3,1,2021-22
Colley,D,Dc,SAM,31,5.97,5.85,0,0,0,0,0,5,1,2021-22
Kallon,A,A,GEN,13,5.88,5.85,0,0,0,0,1,3,0,2021-22
Parisi,D,Ds;E,EMP,23,5.91,5.85,0,0,0,0,1,5,0,2021-22
Djimsiti,D,Dc,ATA,29,5.86,5.84,1,0,0,0,1,6,0,2021-22
Rodriguez R.,D,Ds;E,TOR,32,5.86,5.84,0,0,0,0,1,3,0,2021-22
Toljan,D,Dd;Ds;E,SAS,19,5.84,5.84,0,0,0,0,1,2,0,2021-22
Ekuban,A,A,GEN,29,5.71,5.84,1,0,0,0,2,2,0,2021-22
Ranocchia,D,Dc,INT,6,5.92,5.83,0,0,0,0,0,1,0,2021-22
Zaza,A,Pc,TOR,3,5.83,5.83,0,0,0,0,0,1,0,2021-22
Freuler,C,C,ATA,29,5.93,5.83,1,0,0,0,1,10,0,2021-22
Farias,A,A,CAG,3,5.83,5.83,0,0,0,0,0,0,0,2021-22
Ramsey,C,T,JUV,3,5.83,5.83,0,0,0,0,0,0,0,2021-22
Arthur,C,M;C,JUV,15,5.93,5.83,0,0,0,0,0,3,0,2021-22
Mazzocchi,D,Dd;E,SAL,32,5.84,5.83,0,0,0,0,2,5,0,2021-22
Coppola D.,D,Dc,VER,3,5.83,5.83,0,0,0,0,0,0,0,2021-22
Pandev,A,A,GEN,19,5.79,5.82,0,0,0,0,1,1,0,2021-22
Caldara,D,Dc,VEN,30,5.87,5.82,1,0,0,0,0,9,0,2021-22
Aina,D,E,TOR,20,5.92,5.82,0,0,0,0,0,4,0,2021-22
Soppy,D,Dd;Dc;E,UDI,19,5.92,5.82,0,0,0,0,0,4,0,2021-22
Gudmundsson A.,C,W;T,GEN,11,5.68,5.82,1,0,0,0,0,3,0,2021-22
Milenkovic,D,Dd;Dc,FIO,34,5.87,5.81,1,0,0,0,0,8,1,2021-22
Salcedo E.,A,Pc,SPE,8,5.88,5.81,0,0,0,0,0,1,0,2021-22
Buongiorno,D,Ds;Dc,TOR,18,5.86,5.81,0,0,0,0,1,5,0,2021-22
Ruggeri,D,Ds;E,SAL,13,5.85,5.81,0,0,0,0,0,1,0,2021-22
Zalewski,C,W;T,ROM,13,5.85,5.81,0,0,0,0,0,1,0,2021-22
Zima,D,Dc,TOR,18,5.89,5.81,0,0,0,0,0,3,0,2021-22
Aebischer,C,C,BOL,8,5.88,5.81,0,0,0,0,0,1,0,2021-22
Magnanelli,C,M,SAS,5,5.8,5.8,0,0,0,0,0,1,0,2021-22
Obi,C,M;C,SAL,20,5.85,5.8,0,0,0,0,1,4,0,2021-22
Modolo,D,Dc,VEN,5,6.0,5.8,0,0,0,0,0,2,0,2021-22
Matheus Henrique,C,M;C,SAS,20,5.88,5.8,0,0,0,0,0,3,0,2021-22
Bohinen,C,M;C,SAL,10,5.95,5.8,0,0,0,0,1,5,0,2021-22
Badelj,C,M;C,GEN,34,5.76,5.79,1,0,0,0,0,4,0,2021-22
Samir,D,Ds;Dc,UDI,17,5.94,5.79,0,0,0,0,0,5,0,2021-22
Ceccherini,D,Dd;Dc,VER,34,5.88,5.79,1,0,0,0,0,10,1,2021-22
Stojanovic,D,Dd;E,EMP,33,5.83,5.79,1,0,0,0,1,9,1,2021-22
Fazio,D,Dc,SAL,16,5.69,5.78,1,0,0,0,0,1,1,2021-22
Lykogiannis,D,Ds;E,CAG,25,5.7,5.78,1,0,0,0,0,2,0,2021-22
Sutalo,D,Dc,VER,18,5.78,5.78,0,0,0,0,0,0,0,2021-22
Hefti,D,Dd;E,GEN,16,5.81,5.78,0,0,0,0,0,1,0,2021-22
Rogerio,D,Ds;E,SAS,22,5.82,5.77,0,0,0,0,1,5,0,2021-22
Binks,D,Dc,BOL,11,5.91,5.77,0,0,0,0,0,3,0,2021-22
Fiordilino,C,M;C,VEN,13,5.85,5.77,0,0,0,0,0,2,0,2021-22
Ferrari A.,D,Dd;Dc,SAM,22,5.7,5.75,1,0,0,0,0,4,0,2021-22
Capezzi,C,M;C,SAL,4,5.75,5.75,0,0,0,0,0,0,0,2021-22
Falcinelli,A,Pc,BOL,2,5.75,5.75,0,0,0,0,0,0,0,2021-22
Pulgar,C,M;C,FIO,4,5.75,5.75,0,0,0,0,1,2,0,2021-22
Ferrari G.,D,Dc,SAS,36,5.75,5.75,1,0,0,0,0,4,1,2021-22
Mraz,A,Pc,SPE,2,5.75,5.75,0,0,0,0,0,0,0,2021-22
Djidji,D,Ds;Dc,TOR,24,5.88,5.75,0,0,0,0,0,4,1,2021-22
Igor,D,Ds;Dc,FIO,28,5.8,5.75,0,0,0,0,0,3,0,2021-22
Ake' M.,A,A,JUV,2,6.0,5.75,0,0,0,0,0,1,0,2021-22
Mayoral,A,Pc,ROM,2,5.75,5.75,0,0,0,0,0,0,0,2021-22
Martinez Quarta,D,Dc,FIO,18,5.81,5.75,1,0,0,0,0,8,0,2021-22
Casale,D,Dd;Dc,VER,34,5.85,5.75,0,0,0,0,1,10,0,2021-22
Sigurdsson A.,C,W;T,VEN,6,5.75,5.75,0,0,0,0,0,0,0,2021-22
Kaio Jorge,A,Pc,JUV,2,5.75,5.75,0,0,0,0,0,0,0,2021-22
Zanoli,D,Dd;Ds;E,NAP,6,5.92,5.75,0,0,0,0,0,2,0,2021-22
Frendrup,C,M;C,GEN,10,5.8,5.75,0,0,0,0,0,1,0,2021-22
Mousset,A,Pc,SAL,4,5.75,5.75,0,0,0,0,1,2,0,2021-22
Cacace,D,Ds;E,EMP,8,5.81,5.75,0,0,0,0,0,1,0,2021-22
Hateboer,D,E,ATA,21,5.79,5.74,0,0,0,0,0,2,0,2021-22
Coulibaly L.,C,M;C,SAL,31,5.79,5.74,0,0,0,0,0,3,0,2021-22
Vacca,C,M,VEN,21,5.86,5.74,0,0,0,0,0,5,0,2021-22
Vina,D,Ds;E,ROM,23,5.74,5.74,0,0,0,0,1,2,0,2021-22
Linetty,C,C,TOR,16,5.78,5.72,0,0,0,0,0,2,0,2021-22
Damsgaard,C,W;T;A,SAM,9,5.78,5.72,0,0,0,0,0,1,0,2021-22
Medel,C,M,BOL,33,5.83,5.71,0,0,0,0,1,8,1,2021-22
Patric,D,Dd;Dc;E,LAZ,21,5.76,5.71,1,0,0,0,1,4,1,2021-22
Benassi,C,C;T,EMP,14,5.75,5.71,0,0,0,0,0,2,0,2021-22
Reca,D,Ds;E,SPE,24,5.69,5.71,0,0,0,0,2,3,0,2021-22
Yeboah,A,Pc,GEN,17,5.71,5.71,0,0,0,0,1,2,0,2021-22
Harroui,C,M;C,SAS,10,5.8,5.7,0,0,0,0,0,2,0,2021-22
Hysaj,D,Dd;Ds;E,LAZ,27,5.63,5.69,1,0,0,0,0,3,0,2021-22
Rincon,C,M,SAM,21,5.81,5.69,0,0,0,0,0,5,0,2021-22
Fiamozzi,D,Dd;E,EMP,8,5.62,5.69,0,0,0,0,1,1,0,2021-22
Rabiot,C,C,JUV,29,5.71,5.69,0,0,0,0,2,5,0,2021-22
Ampadu,D,Dc,VEN,29,5.83,5.69,0,0,0,0,3,10,2,2021-22
De Vrij,D,Dc,INT,28,5.8,5.68,0,0,0,0,0,3,0,2021-22
Maksimovic,D,Dd;Dc,GEN,14,5.75,5.68,0,0,0,0,0,2,0,2021-22
Ekdal,C,M;C,SAM,25,5.78,5.68,1,0,0,0,0,9,1,2021-22
Radunovic,P,Por,CAG,3,6.33,5.67,0,5,0,1,0,0,0,2021-22
Diawara,C,M;C,ROM,3,5.67,5.67,0,0,0,0,0,0,0,2021-22
Viola,C,C,BOL,3,5.67,5.67,0,0,0,0,0,0,0,2021-22
Alex Sandro,D,Ds;E,JUV,27,5.76,5.67,0,0,0,0,1,3,0,2021-22
Torregrossa,A,Pc,SAM,3,5.67,5.67,0,0,0,0,0,1,0,2021-22
Dawidowicz,D,Dc,VER,15,5.77,5.67,0,0,0,0,0,3,0,2021-22
Dragusin,D,Dc,SAL,18,5.72,5.67,0,0,0,0,0,2,0,2021-22
Amian,D,Dd;Dc,SPE,32,5.72,5.67,1,0,0,0,1,7,2,2021-22
Schnegg,D,Ds;E,VEN,3,5.67,5.67,0,0,0,0,0,1,0,2021-22
Heymans,C,W;T,VEN,6,5.83,5.67,0,0,0,0,1,4,0,2021-22
Hristov,D,Dc,SPE,16,5.5,5.66,1,0,0,0,1,3,0,2021-22
Luiz Felipe,D,Dc,LAZ,29,5.86,5.66,0,0,0,0,0,10,1,2021-22
Marusic,D,Dd;Ds;E,LAZ,33,5.65,5.65,1,0,0,0,0,4,1,2021-22
Lucas Leiva,C,M;C,LAZ,31,5.79,5.65,0,0,0,0,0,9,0,2021-22
Ranieri L.,D,Ds;Dc,SAL,27,5.7,5.65,1,0,0,0,0,9,0,2021-22
Perez N.,D,Dc,UDI,20,5.75,5.65,0,0,0,0,1,6,0,2021-22
Mancini,D,Dc,ROM,33,5.88,5.64,0,0,0,0,0,14,1,2021-22
Bakayoko,C,M,MIL,11,5.73,5.64,0,0,0,0,0,3,0,2021-22
Vieira,C,M;C,SAM,11,5.77,5.64,0,0,0,0,0,3,0,2021-22
Hernani,C,M;C,GEN,14,5.64,5.64,0,0,0,0,0,0,0,2021-22
Zappa,D,Dd;E,CAG,21,5.74,5.64,0,0,0,0,0,2,1,2021-22
Kiwior,D,Ds;Dc,SPE,22,5.77,5.64,0,0,0,0,0,6,0,2021-22
Viti,D,Dc,EMP,19,5.82,5.63,0,0,0,0,0,1,1,2021-22
Verre,C,C;T,EMP,16,5.69,5.62,0,0,0,0,1,2,1,2021-22
Maignan,P,Por,MIL,32,6.27,5.62,0,21,0,0,1,1,0,2021-22
Colley E.,A,A,SPE,8,5.69,5.62,0,0,0,0,0,1,0,2021-22
Muldur,D,Dd;E,SAS,25,5.72,5.62,0,0,0,0,0,5,0,2021-22
Cuisance,C,C;T,VEN,13,5.69,5.62,0,0,0,0,0,2,0,2021-22
Calafiori,D,Ds;E,GEN,4,5.62,5.62,0,0,0,0,1,3,0,2021-22
Gagliolo,D,Ds;Dc,SAL,14,5.61,5.61,0,0,0,0,1,2,0,2021-22
Izzo,D,Dd;Dc,TOR,9,5.83,5.61,0,0,0,0,0,4,0,2021-22
Luperto,D,Ds;Dc,EMP,22,5.75,5.61,0,0,0,0,1,6,1,2021-22
Chiriches,D,Dd;Dc,SAS,27,5.69,5.61,0,0,0,0,0,4,0,2021-22
Dalbert,D,Ds;E,CAG,28,5.7,5.61,0,0,0,0,2,9,0,2021-22
Magnani,D,Dc,SAM,14,5.79,5.61,0,0,0,0,0,3,1,2021-22
Bereszynski,D,Dd;E,SAM,35,5.69,5.6,0,0,0,0,3,12,0,2021-22
Kiyine,C,C;W;T,VEN,26,5.77,5.6,1,0,0,0,0,7,1,2021-22
Venuti,D,Dd;Ds;E,FIO,21,5.79,5.6,0,0,0,0,0,4,0,2021-22
Muriqi,A,Pc,LAZ,5,5.7,5.6,0,0,0,0,0,1,0,2021-22
Ghiglione,D,Dd;E,GEN,11,5.64,5.59,0,0,0,0,1,3,0,2021-22
Murru,D,Ds;E,SAM,19,5.53,5.58,1,0,0,0,0,5,0,2021-22
Walukiewicz,D,Dc,CAG,6,5.67,5.58,0,0,0,0,0,1,0,2021-22
Kumbulla,D,Dc,ROM,13,5.77,5.58,0,0,0,0,0,6,0,2021-22
Galdames,C,M;C,GEN,18,5.64,5.58,0,0,0,0,0,2,0,2021-22
Gyomber,D,Dc,SAL,30,5.72,5.57,0,0,0,0,0,9,0,2021-22
Adrien Silva,C,M;C,SAM,15,5.67,5.57,0,0,0,0,1,3,1,2021-22
Gunter,D,Dc,VER,30,5.8,5.57,0,0,0,0,0,10,0,2021-22
Soumaoro,D,Dc,BOL,27,5.83,5.57,0,0,0,0,0,6,2,2021-22
Behrami,C,M,GEN,8,5.75,5.56,0,0,0,0,0,3,0,2021-22
Tessmann,C,M;C,VEN,17,5.65,5.56,0,0,0,0,0,1,1,2021-22
Berisha,P,Por,TOR,10,6.1,5.55,0,8,0,1,0,1,0,2021-22
Stryger Larsen,D,Dd;E,UDI,10,5.65,5.55,0,0,0,0,1,0,0,2021-22
Mbaye,D,Dd;Ds;E,BOL,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Goldaniga,D,Dc,CAG,11,5.64,5.5,0,0,0,0,0,3,0,2021-22
Manolas,D,Dc,NAP,4,5.62,5.5,0,0,0,0,0,1,0,2021-22
Strootman,C,M;C,CAG,9,5.72,5.5,0,0,0,0,0,4,0,2021-22
Sabelli,D,Dd;E,GEN,7,5.71,5.5,0,0,0,0,0,3,0,2021-22
Favilli,A,Pc,GEN,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Pinsoglio,P,Por,JUV,1,6.5,5.5,0,1,0,0,0,0,0,2021-22
Farago',D,Dd;E,CAG,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ronaldo,A,Pc,JUV,1,6.0,5.5,0,0,0,0,0,1,0,2021-22
Retsos,D,Dd;Ds;Dc,VER,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Kingsley,C,M;C,BOL,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Semper,P,Por,GEN,1,6.5,5.5,0,1,0,0,0,0,0,2021-22
Zeegelaar,D,Ds;E,UDI,12,5.58,5.5,0,0,0,0,0,2,0,2021-22
Askildsen,C,C,SAM,15,5.8,5.5,0,0,0,0,0,5,0,2021-22
Ballo-Toure',D,Ds;E,MIL,7,5.64,5.5,0,0,0,0,0,2,0,2021-22
Mihaila,A,A,ATA,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Vergani,A,Pc,SAL,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Kamenovic,D,Ds;E,LAZ,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ebuehi,D,Dd;E,VEN,17,5.59,5.5,0,0,0,0,0,1,1,2021-22
Di Mariano,A,A,VEN,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Romero L.,C,W;T,LAZ,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Serpe,D,Dc,GEN,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ullmann,D,Ds;E,VEN,4,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ceide,A,W;A,SAS,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Supryaga,A,Pc,SAM,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Nikolaou,D,Dc,SPE,36,5.64,5.49,0,0,0,0,0,7,0,2021-22
Sturaro,C,M;C,GEN,25,5.7,5.48,0,0,0,0,0,11,0,2021-22
Szczesny,P,Por,JUV,33,6.12,5.48,0,29,0,3,0,2,0,2021-22
Marchizza,D,Ds;Dc,EMP,19,5.63,5.47,0,0,0,0,1,4,0,2021-22
Biraschi,D,Dd;Dc;E,GEN,14,5.61,5.46,0,0,0,0,0,4,0,2021-22
Carboni A.,D,Ds;Dc,CAG,28,5.64,5.46,0,0,0,0,0,6,0,2021-22
Godin,D,Dc,CAG,11,5.5,5.45,0,0,0,0,1,3,0,2021-22
Perotti,C,W,SAL,9,5.78,5.44,0,0,0,0,0,1,0,2021-22
Radu,D,Ds;Dc,LAZ,8,5.56,5.44,0,0,0,0,0,2,0,2021-22
Ospina,P,Por,NAP,31,6.26,5.44,0,25,0,0,0,1,0,2021-22
Masiello,D,Dd;Dc,GEN,7,5.64,5.43,0,0,0,0,0,3,0,2021-22
Toure' A.,C,M,GEN,7,5.5,5.43,0,0,0,0,0,1,0,2021-22
Ostigard,D,Dc,GEN,15,5.63,5.43,0,0,0,0,0,2,2,2021-22
Svoboda,D,Dc,VEN,18,5.53,5.42,0,0,0,0,0,2,1,2021-22
Bonifazi,D,Dc,BOL,17,5.65,5.41,0,0,0,0,0,2,1,2021-22
Strandberg,D,Dc,SAL,11,5.68,5.41,0,0,0,0,0,0,1,2021-22
Delli Carri,D,Dc,SAL,5,5.5,5.4,0,0,0,0,0,1,0,2021-22
Ruan,D,Dc,SAS,5,5.5,5.4,0,0,0,0,0,1,0,2021-22
Mateju,D,Dd;Ds;E,VEN,9,5.44,5.39,0,0,0,0,1,3,0,2021-22
Nastasic,D,Dc,FIO,4,5.5,5.38,0,0,0,0,0,1,0,2021-22
Malcuit,D,Dd;E,NAP,4,5.5,5.38,0,0,0,0,1,3,0,2021-22
Gabbia,D,Dc,MIL,7,5.57,5.36,0,0,0,0,0,3,0,2021-22
Handanovic,P,Por,INT,37,6.16,5.34,0,30,0,0,0,1,0,2021-22
Di Tacchio,C,M;C,SAL,16,5.56,5.34,0,0,0,0,0,3,0,2021-22
Vanheusden,D,Dc,GEN,14,5.57,5.32,0,0,0,0,0,3,0,2021-22
Sportiello,P,Por,ATA,5,6.3,5.3,0,5,0,0,0,0,0,2021-22
Dragowski,P,Por,FIO,7,6.14,5.29,0,8,0,1,0,0,1,2021-22
Chabot,D,Dc,SAM,9,5.56,5.28,0,0,0,0,0,5,0,2021-22
Bardi,P,Por,BOL,2,6.25,5.25,0,2,0,0,0,0,0,2021-22
Akpa Akpro,C,M;C,LAZ,6,5.33,5.25,0,0,0,0,0,1,0,2021-22
Bogdan,D,Dc,SAL,6,5.25,5.25,0,0,0,0,0,0,0,2021-22
Jaroszynski,D,Ds;E,SAL,9,5.33,5.22,0,0,0,0,0,2,0,2021-22
Tonelli,D,Dc,EMP,13,5.5,5.19,0,0,0,0,0,4,0,2021-22
Veseli,D,Dd;Ds;Dc,SAL,8,5.31,5.12,0,0,0,0,0,1,1,2021-22
Rui Patricio,P,Por,ROM,38,6.17,5.09,0,43,0,1,0,2,0,2021-22
Ismajli,D,Dc,EMP,17,5.5,5.06,0,0,0,0,0,7,0,2021-22
Meret,P,Por,NAP,7,5.86,5.0,0,6,0,0,0,0,0,2021-22
Rossi F.,P,Por,ATA,1,6.0,5.0,0,1,0,0,0,0,0,2021-22
Di Carmine,A,Pc,VER,1,5.5,5.0,0,0,0,0,0,1,0,2021-22
Ravaglia,P,Por,SAM,1,6.0,5.0,0,1,0,0,0,0,0,2021-22
Buksa,A,Pc,GEN,1,5.0,5.0,0,0,0,0,0,0,0,2021-22
Kone B.,C,W;T,TOR,1,5.0,5.0,0,0,0,0,0,0,0,2021-22
Falcone,P,Por,SAM,10,6.45,4.95,0,14,0,0,0,2,0,2021-22
Milinkovic-Savic V.,P,Por,TOR,27,6.02,4.85,0,33,0,1,0,3,0,2021-22
Tatarusanu,P,Por,MIL,6,6.0,4.83,0,10,0,1,0,0,0,2021-22
Skorupski,P,Por,BOL,36,6.24,4.79,0,53,0,1,0,4,0,2021-22
Musso,P,Por,ATA,33,6.11,4.79,0,42,0,0,0,1,1,2021-22
Aya,D,Dc,SAL,2,5.0,4.75,0,0,0,0,0,1,0,2021-22
Strakosha,P,Por,LAZ,23,6.04,4.74,0,29,0,0,0,2,0,2021-22
Silvestri,P,Por,UDI,35,6.17,4.73,0,50,0,0,0,1,0,2021-22
Terracciano,P,Por,FIO,32,5.97,4.72,0,43,0,1,0,0,0,2021-22
Vicario,P,Por,EMP,38,6.42,4.72,0,70,0,2,0,1,0,2021-22
Perin,P,Por,JUV,5,6.1,4.7,0,7,0,0,0,0,0,2021-22
Montipo',P,Por,VER,34,6.09,4.69,0,50,0,1,0,1,0,2021-22
Sepe,P,Por,SAL,16,6.22,4.66,0,24,0,0,0,2,0,2021-22
Sirigu,P,Por,GEN,37,6.2,4.64,0,59,0,1,0,0,0,2021-22
Consigli,P,Por,SAS,37,6.27,4.62,0,63,0,1,0,2,0,2021-22
Cragno,P,Por,CAG,35,6.24,4.57,0,63,0,2,0,3,0,2021-22
Audero,P,Por,SAM,29,6.12,4.53,0,48,0,1,0,2,0,2021-22
Lezzerini,P,Por,VEN,6,6.17,4.5,0,9,0,0,0,2,0,2021-22
Vignali,D,Dd;E,SPE,1,4.5,4.5,0,0,0,0,0,0,0,2021-22
Provedel,P,Por,SPE,31,6.26,4.48,0,52,0,0,0,2,0,2021-22
Maenpaa,P,Por,VEN,17,6.03,4.47,0,27,0,0,1,1,0,2021-22
Pandur,P,Por,VER,3,6.17,4.17,0,6,0,0,0,0,0,2021-22
Belec,P,Por,SAL,23,6.09,4.07,0,49,0,1,0,1,0,2021-22
De Maio,D,Dc,UDI,2,4.0,4.0,0,0,0,0,0,0,0,2021-22
Reina,P,Por,LAZ,15,5.97,4.0,0,29,0,0,1,3,0,2021-22
Romero S.,P,Por,VEN,16,6.0,3.88,0,33,0,0,0,2,0,2021-22
Padelli,P,Por,UDI,3,6.17,3.5,0,8,0,0,0,0,0,2021-22
Berardi A.,P,Por,VER,1,6.5,3.5,0,3,0,0,0,0,0,2021-22
Zoet,P,Por,SPE,7,5.79,3.5,0,19,0,1,0,0,0,2021-22
Pegolo,P,Por,SAS,1,6.0,3.0,0,3,0,0,0,0,0,2021-22
Radu I.,P,Por,INT,1,4.0,2.0,0,2,0,0,0,0,0,2021-22
Fiorillo,P,Por,SAL,1,6.0,1.0,0,5,0,0,0,0,0,2021-22
Mirante,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Sarr M.,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ujkani,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Murillo,D,Dc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cerri,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Llorente,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Marchetti,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
La Gumina,A,Pc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Capradossi,D,Dc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Nainggolan,C,C;T,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Iago Falque,A,A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Brignoli,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Peluso,D,Ds;Dc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Scuffet,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Mantovani,D,Dc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Edera,A,W;A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cordaz,P,Por,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Aresti,P,Por,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Jankto,C,C;W,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lirola,D,Dd;E,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ragusa,A,A,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Plizzari,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Satalino,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lyanco,D,Dc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Felicioli,D,Ds;E,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cassata,C,M;C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Santurro,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Romagna,D,Dc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Pezzella Ger.,D,Dc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Leris,C,C;W,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lukaku,A,Pc,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ceter,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Calabresi,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kouame',A,A,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Fuzato,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Rosati,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Opoku,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Imperiale,D,Ds;E,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Contini,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Romero,D,Dc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Millico,A,A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Armini,D,Dd;Ds;Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Jagiello,C,C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lazaro,C,E;W,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Vavro,D,Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tripaldelli,D,Ds;E,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Agoume,C,M;C,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Denswil,D,Ds;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tomiyasu,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cristo,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Andrenacci,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Fagioli,C,C;T,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cangiano,A,A,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
